Alias,Grado
11244,1
5761,1
3644,1
9114,1
11122,1
7174,1
7208,1
8488,1
8741,1
7372,1
13616,1
8592,1
1851,1
13,1
8974,1
12016,1
7169,1
331,1
1480,1
6517,1
13607,1
38,1
11456,1
6471,1
6415,1
3308,1
15313,1
15890,1
15936,1
14193,1
13465,1
6576,1
6953,1
7655,1
7760,1
1980,1
17050,1
897,1
2148,1
8429,1
9620,1
11899,1
13824,1
16723,1
17148,1
2710,1
3634,1
3904,1
1828,1
9571,1
7659,1
9952,1
10485,1
4502,1
4991,1
10906,1
13707,1
1720,1
2600,1
9707,1
17198,1
16060,1
12812,1
13898,1
14385,1
16553,1
4904,1
10365,1
473,1
1663,1
2822,1
3639,1
753,1
7239,1
8199,1
5743,1
876,1
1907,1
1934,1
3303,1
9596,1
9602,1
9836,1
7833,1
6861,1
8052,1
6628,1
5606,1
5592,1
7942,1
3766,1
2656,1
10983,1
17258,1
15321,1
3368,1
7159,1
5069,1
6237,1
13036,1
17001,1
3103,1
9958,1
14865,1
12323,1
12499,1
11607,1
16842,1
1527,1
1568,1
8272,1
16576,1
12221,1
8728,1
9507,1
497,1
13970,1
3905,1
7723,1
1836,1
9934,1
14471,1
3954,1
6408,1
6897,1
6366,1
16491,1
4222,1
62,1
9856,1
9723,1
2579,1
13938,1
12587,1
4168,1
12039,1
14949,1
3225,1
8409,1
10372,1
1669,1
7337,1
9396,1
8613,1
391,1
2749,1
12526,1
10323,1
12108,1
7523,1
8681,1
17137,1
6010,1
6416,1
4740,1
7629,1
11000,1
12436,1
2273,1
14409,1
162,1
1426,1
1549,1
8004,1
12506,1
13524,1
10795,1
13461,1
12245,1
15343,1
2536,1
10554,1
11196,1
8949,1
6733,1
5659,1
4259,1
6944,1
8862,1
13114,1
4896,1
9445,1
12350,1
16130,1
12561,1
14315,1
4057,1
14701,1
10128,1
11344,1
2721,1
16901,1
11570,1
9212,1
15161,1
850,1
15359,1
7028,1
14462,1
6842,1
15960,1
5001,1
14476,1
4234,1
8085,1
3021,1
6080,1
1164,1
2717,1
16780,1
5826,1
16389,1
3781,1
6202,1
15908,1
6501,1
14970,1
5295,1
10602,1
12050,1
13564,1
10976,1
16775,1
11583,1
9238,1
7714,1
11441,1
13781,1
14812,1
769,1
4395,1
1849,1
839,1
13749,1
13594,1
13857,1
16994,1
3052,1
7589,1
14763,1
3262,1
6161,1
10355,1
13627,1
10462,1
2626,1
5131,1
4823,1
1270,1
15657,1
6056,1
2343,1
7285,1
3430,1
10410,1
14296,1
9257,1
8021,1
6169,1
7201,1
689,1
8414,1
1647,1
4869,1
7948,1
2502,1
3319,1
12832,1
1312,1
16881,1
2411,1
15819,1
7303,1
965,1
1175,1
13942,1
12485,1
8283,1
13124,1
17031,1
2007,1
5682,1
11678,1
12002,1
12248,1
16536,1
796,1
4084,1
16743,1
12087,1
5747,1
9299,1
11609,1
14702,1
5441,1
4122,1
4694,1
1879,1
10723,1
11904,1
103,1
945,1
3151,1
3435,1
3764,1
1540,1
6497,1
16606,1
7910,1
5870,1
9639,1
8472,1
8854,1
14146,1
16235,1
8129,1
2390,1
2500,1
7618,1
16928,1
15517,1
7071,1
3552,1
8919,1
11469,1
7061,1
1159,1
16761,1
14097,1
8192,1
9763,1
11589,1
42,1
3060,1
8684,1
14756,1
9882,1
11222,1
10103,1
1234,1
1364,1
8497,1
15645,1
10588,1
16671,1
11078,1
17255,1
4478,1
12325,1
8291,1
10907,1
15049,1
10948,1
6780,1
10530,1
10115,1
14842,1
5987,1
9295,1
11574,1
7580,1
6850,1
8240,1
6085,1
6544,1
9921,1
6700,1
14738,1
1145,1
1086,1
10062,1
2470,1
10384,1
5605,1
1735,1
611,1
1499,1
14006,1
8925,1
10124,1
14855,1
14896,1
1591,1
6420,1
15189,1
4000,1
8905,1
2705,1
12888,1
3753,1
3876,1
3983,1
16320,1
13580,1
11483,1
370,1
12525,1
12655,1
17295,1
12025,1
5215,1
9717,1
4145,1
421,1
9626,1
5889,1
12201,1
313,1
12477,1
15153,1
335,1
1760,1
3643,1
2227,1
2087,1
4782,1
6521,1
14221,1
14972,1
11229,1
10337,1
10181,1
3298,1
4247,1
5551,1
12479,1
9011,1
7084,1
13299,1
7733,1
16972,1
6317,1
7101,1
5624,1
13280,1
13621,1
10155,1
2695,1
3168,1
5764,1
7468,1
4161,1
483,1
2108,1
16735,1
2563,1
4894,1
9038,1
7485,1
12301,1
14890,1
746,1
2201,1
5957,1
10338,1
15568,1
107,1
1061,1
2094,1
8587,1
15615,1
11031,1
9903,1
3543,1
5153,1
10512,1
14302,1
2902,1
7986,1
2180,1
9809,1
9033,1
11692,1
11903,1
13706,1
6039,1
1599,1
10279,1
15436,1
11318,1
12197,1
9327,1
9162,1
5648,1
6088,1
7540,1
10358,1
10049,1
1703,1
13993,1
14231,1
10474,1
12004,1
973,1
3640,1
5918,1
12006,1
5784,1
2296,1
6013,1
1367,1
13989,1
4708,1
3050,1
362,1
167,1
2127,1
15996,1
16433,1
11563,1
12280,1
3559,1
6121,1
15834,1
8168,1
9015,1
10378,1
14059,1
8430,1
7450,1
10746,1
9829,1
3804,1
7762,1
13336,1
4086,1
14150,1
12504,1
14453,1
2586,1
6152,1
10495,1
7397,1
7477,1
13071,1
9915,1
8313,1
14994,1
15878,1
3286,1
3801,1
6300,1
6728,1
8107,1
10254,1
13451,1
3807,1
4649,1
2514,1
9972,1
1918,1
3476,1
1323,1
1667,1
539,1
12148,1
11658,1
2580,1
10451,1
12664,1
4860,1
1845,1
2931,1
7109,1
1651,1
1072,1
16966,1
8829,1
9826,1
7704,1
4208,1
4908,1
13643,1
5829,1
2115,1
15887,1
12122,1
2575,1
4556,1
15855,1
8724,1
9869,1
10535,1
17202,1
10298,1
8377,1
2639,1
10527,1
9525,1
10439,1
3447,1
12775,1
5006,1
935,1
7427,1
16814,1
175,1
3142,1
3607,1
10182,1
7046,1
15012,1
7018,1
6238,1
7532,1
5901,1
5221,1
6745,1
4501,1
3591,1
13471,1
1910,1
7825,1
7903,1
6143,1
9565,1
7322,1
10500,1
8726,1
2562,1
13253,1
5547,1
3945,1
9686,1
4307,1
15245,1
13154,1
15062,1
15481,1
16095,1
9195,1
4705,1
36,1
2747,1
15186,1
11741,1
16394,1
16066,1
10865,1
7354,1
8182,1
15423,1
11682,1
8831,1
4412,1
8104,1
2281,1
2385,1
3045,1
2531,1
16260,1
10531,1
9974,1
10760,1
7870,1
6849,1
9179,1
5466,1
14645,1
1660,1
6935,1
8382,1
15751,1
16545,1
8333,1
7777,1
3612,1
8434,1
15406,1
10881,1
14500,1
14125,1
16014,1
2786,1
9679,1
12427,1
12944,1
11783,1
7711,1
9047,1
17049,1
7657,1
396,1
2547,1
4466,1
10961,1
15824,1
11293,1
1773,1
2010,1
5637,1
9960,1
15173,1
4190,1
4370,1
7917,1
5757,1
4515,1
11598,1
3859,1
15030,1
14506,1
3461,1
1605,1
6008,1
198,1
13852,1
8632,1
5074,1
5713,1
13748,1
2727,1
5932,1
5073,1
8894,1
13669,1
5698,1
11409,1
3321,1
15021,1
3631,1
12074,1
415,1
3374,1
10452,1
14715,1
3190,1
13581,1
13881,1
16140,1
641,1
5853,1
17216,1
664,1
1102,1
3653,1
10088,1
13139,1
2454,1
14466,1
15803,1
320,1
6452,1
12843,1
13503,1
2418,1
4151,1
7248,1
12909,1
13419,1
1810,1
12075,1
13167,1
13377,1
14981,1
4967,1
14515,1
13768,1
5728,1
3325,1
9399,1
1144,1
954,1
16333,1
6128,1
6561,1
8719,1
657,1
9748,1
15901,1
3146,1
4458,1
15429,1
5206,1
12182,1
12139,1
16265,1
10877,1
14044,1
6029,1
7098,1
15961,1
10560,1
12919,1
9481,1
15697,1
11341,1
2427,1
1202,1
17129,1
3350,1
4948,1
9457,1
969,1
2387,1
4721,1
8502,1
11366,1
10708,1
8676,1
5205,1
5717,1
6948,1
7892,1
11516,1
13210,1
16358,1
17294,1
306,1
1536,1
14106,1
352,1
867,1
5337,1
8803,1
12696,1
7920,1
11355,1
15991,1
16725,1
1057,1
15555,1
16421,1
901,1
6303,1
16764,1
7620,1
842,1
2578,1
6063,1
15522,1
7231,1
10914,1
1156,1
15361,1
6708,1
11265,1
14813,1
12270,1
16132,1
8423,1
7817,1
8050,1
2073,1
8718,1
14325,1
16298,1
2132,1
1682,1
14613,1
4529,1
4996,1
3465,1
12986,1
1607,1
15278,1
1266,1
16748,1
3900,1
14023,1
11557,1
15879,1
9757,1
14185,1
11060,1
16326,1
10825,1
9387,1
5544,1
12312,1
14486,1
10807,1
9795,1
5347,1
9664,1
11451,1
17302,1
15394,1
3929,1
4834,1
7110,1
7277,1
7860,1
11047,1
9028,1
9509,1
10218,1
17105,1
1360,1
7996,1
8832,1
11971,1
16588,1
8302,1
2885,1
8112,1
13422,1
15438,1
4256,1
447,1
1278,1
1725,1
11567,1
14687,1
16560,1
2444,1
16687,1
12503,1
5223,1
7387,1
14845,1
16610,1
255,1
262,1
7228,1
15934,1
8119,1
11216,1
358,1
8616,1
1429,1
16464,1
12860,1
15576,1
13602,1
2002,1
3297,1
5556,1
12396,1
15334,1
15712,1
11481,1
11713,1
12331,1
16557,1
85,1
2152,1
5741,1
7600,1
9191,1
9417,1
9576,1
2638,1
5725,1
10172,1
16918,1
6090,1
4137,1
11172,1
11796,1
3928,1
17241,1
12620,1
5559,1
14971,1
1246,1
13301,1
8799,1
413,1
13195,1
13814,1
16024,1
3619,1
1109,1
1940,1
2052,1
9215,1
9880,1
13996,1
14964,1
15102,1
15144,1
16903,1
8465,1
5879,1
12936,1
14175,1
1711,1
7014,1
316,1
10435,1
13119,1
14110,1
722,1
6251,1
14360,1
14474,1
521,1
6722,1
9330,1
10483,1
14675,1
8659,1
6156,1
14523,1
7301,1
4358,1
4642,1
5247,1
4750,1
1518,1
4343,1
9298,1
6755,1
9493,1
2091,1
13468,1
9411,1
4937,1
13283,1
13928,1
16319,1
16786,1
3215,1
14963,1
1139,1
2374,1
4828,1
7609,1
8786,1
1088,1
17223,1
811,1
12747,1
11870,1
7076,1
9012,1
9297,1
11576,1
14007,1
2402,1
7663,1
7034,1
1258,1
3113,1
5447,1
6976,1
14854,1
16323,1
7549,1
10263,1
10787,1
14853,1
386,1
14178,1
6054,1
13171,1
9586,1
14048,1
8765,1
2810,1
8092,1
8014,1
7224,1
570,1
4804,1
6320,1
5420,1
5619,1
3733,1
14473,1
732,1
5267,1
794,1
5766,1
13273,1
14258,1
15853,1
15586,1
663,1
3360,1
17155,1
593,1
15843,1
10045,1
1718,1
3199,1
16173,1
532,1
4127,1
3987,1
4898,1
5356,1
12472,1
5443,1
8933,1
9733,1
9385,1
13871,1
1995,1
5130,1
490,1
13860,1
14516,1
5042,1
12702,1
11345,1
3953,1
12728,1
8425,1
4391,1
10245,1
5005,1
14771,1
13880,1
14062,1
13180,1
4160,1
3577,1
275,1
9163,1
17181,1
11414,1
3924,1
13828,1
3623,1
3099,1
13641,1
8880,1
1298,1
5950,1
10823,1
13024,1
15703,1
16511,1
8279,1
2203,1
4016,1
15476,1
154,1
4310,1
12872,1
1560,1
3245,1
3095,1
1580,1
1673,1
3031,1
6345,1
7211,1
2894,1
8067,1
3022,1
5344,1
6257,1
9086,1
14952,1
12581,1
1067,1
1028,1
3765,1
2546,1
179,1
11835,1
13176,1
429,1
7685,1
8598,1
10442,1
14292,1
15253,1
10492,1
12300,1
14199,1
6989,1
1595,1
9797,1
15717,1
2884,1
4405,1
17287,1
12783,1
16992,1
9625,1
8231,1
11076,1
16331,1
53,1
9099,1
11153,1
12618,1
16237,1
10568,1
5505,1
1092,1
3160,1
4414,1
2436,1
9112,1
17233,1
10093,1
4674,1
15267,1
10205,1
4829,1
9306,1
14732,1
4113,1
2475,1
6031,1
15651,1
15248,1
5803,1
5933,1
14753,1
15691,1
4104,1
6567,1
8915,1
14755,1
14775,1
3848,1
11335,1
8189,1
2249,1
2217,1
2524,1
2928,1
7170,1
4164,1
14324,1
17170,1
13649,1
12995,1
6462,1
5321,1
8783,1
11050,1
4801,1
9085,1
650,1
3127,1
8662,1
230,1
9807,1
800,1
1390,1
4552,1
4449,1
7176,1
7255,1
14759,1
8717,1
7392,1
10791,1
10020,1
16909,1
17102,1
17276,1
14728,1
13897,1
16984,1
7792,1
9384,1
11065,1
13259,1
17266,1
1692,1
7604,1
15892,1
11406,1
11665,1
7933,1
6925,1
5338,1
354,1
9648,1
10783,1
1425,1
14762,1
3352,1
3375,1
9416,1
3383,1
11360,1
12145,1
9524,1
5195,1
4920,1
127,1
5038,1
15111,1
11507,1
11721,1
14111,1
17235,1
16517,1
11850,1
13657,1
17275,1
16718,1
661,1
1396,1
4124,1
9394,1
3910,1
5446,1
14421,1
11710,1
9010,1
5467,1
3370,1
7024,1
9285,1
13889,1
8918,1
2585,1
12502,1
4680,1
11193,1
906,1
10979,1
1238,1
11559,1
4407,1
7585,1
16871,1
324,1
757,1
16351,1
6927,1
7146,1
13408,1
14957,1
234,1
16985,1
1404,1
17189,1
11294,1
4482,1
454,1
17236,1
12741,1
16802,1
7856,1
10351,1
11667,1
5451,2
11917,2
16119,2
6001,2
7259,2
21,2
1049,2
12220,2
10962,2
7622,2
9792,2
10395,2
17012,2
2075,2
1460,2
7032,2
9303,2
5553,2
15002,2
10846,2
9774,2
2933,2
9311,2
4988,2
6325,2
6771,2
8065,2
7438,2
3779,2
2499,2
13704,2
11825,2
10151,2
13194,2
1781,2
3452,2
1853,2
2440,2
1151,2
2565,2
9694,2
6123,2
14783,2
4907,2
13100,2
1946,2
12171,2
13618,2
9074,2
14581,2
7142,2
2435,2
12996,2
5733,2
1709,2
2080,2
8966,2
1046,2
218,2
8851,2
10764,2
743,2
10486,2
8543,2
15133,2
11948,2
9701,2
6457,2
558,2
9254,2
2324,2
14077,2
14218,2
2151,2
12437,2
12544,2
2100,2
9164,2
14852,2
15351,2
9126,2
4031,2
7417,2
15556,2
2845,2
795,2
2966,2
2637,2
13529,2
15566,2
1752,2
1085,2
3750,2
6348,2
4617,2
8893,2
16942,2
15705,2
1928,2
5581,2
12635,2
7761,2
11214,2
12461,2
12737,2
10852,2
50,2
17234,2
11038,2
3497,2
16649,2
13582,2
11019,2
1297,2
16435,2
1442,2
523,2
16215,2
1479,2
12023,2
8439,2
11872,2
1177,2
17195,2
15117,2
17103,2
16097,2
6284,2
17161,2
13302,2
10126,2
2060,2
16067,2
3049,2
10222,2
2326,2
16499,2
17045,2
6786,2
17264,2
9557,2
3007,2
4429,2
5680,2
10197,2
2036,2
181,2
6601,2
11860,2
9368,2
13770,2
9610,2
5368,2
12344,2
3536,2
16910,2
4093,2
5882,2
16791,2
16762,2
1890,2
3222,2
4806,2
10210,2
1570,2
15270,2
914,2
12641,2
2841,2
8311,2
5357,2
7820,2
16355,2
3191,2
14084,2
4350,2
8744,2
11420,2
2522,2
442,2
4576,2
451,2
1007,2
5693,2
1829,2
6429,2
11251,2
9358,2
15821,2
1129,2
5488,2
7490,2
12532,2
6289,2
6507,2
2495,2
16258,2
6071,2
12463,2
9250,2
14667,2
1300,2
4082,2
14993,2
10282,2
8378,2
16720,2
3006,2
687,2
8375,2
3167,2
4887,2
10437,2
12276,2
6440,2
4883,2
11235,2
12904,2
16595,2
11448,2
3173,2
1710,2
15948,2
6931,2
9624,2
7790,2
5692,2
12879,2
8163,2
6040,2
10332,2
860,2
12415,2
13690,2
2258,2
6573,2
17144,2
5186,2
12302,2
12421,2
10627,2
7429,2
4142,2
3791,2
254,2
11782,2
8984,2
7225,2
7221,2
7551,2
8975,2
12283,2
9754,2
10621,2
6051,2
5721,2
1804,2
7346,2
16459,2
610,2
3814,2
8372,2
6568,2
9929,2
11380,2
12925,2
9095,2
12003,2
14626,2
4837,2
13411,2
8484,2
6198,2
3513,2
16047,2
7855,2
7550,2
1091,2
9266,2
7854,2
12877,2
1680,2
10497,2
9785,2
8058,2
16524,2
503,2
16244,2
6038,2
1766,2
3398,2
13312,2
5279,2
11808,2
8100,2
1975,2
14279,2
9834,2
5255,2
7587,2
264,2
4181,2
13518,2
337,2
5789,2
10701,2
16269,2
2021,2
8197,2
2213,2
7333,2
12229,2
11446,2
11728,2
4220,2
5429,2
7985,2
5117,2
15395,2
4130,2
16843,2
2929,2
9093,2
10885,2
5104,2
15143,2
487,2
9228,2
6674,2
5070,2
6932,2
16803,2
8620,2
15083,2
12161,2
7678,2
15760,2
5854,2
7486,2
5435,2
13951,2
7355,2
4534,2
9969,2
12007,2
15307,2
3324,2
907,2
8424,2
4876,2
16675,2
12394,2
15335,2
1476,2
3839,2
6681,2
10086,2
4162,2
5126,2
977,2
400,2
12956,2
8752,2
17117,2
16127,2
17046,2
14446,2
10965,2
1900,2
6565,2
3606,2
15949,2
15158,2
3079,2
6772,2
4325,2
5010,2
3895,2
3891,2
11310,2
14894,2
4207,2
7941,2
9248,2
7787,2
6304,2
14107,2
11436,2
13859,2
7945,2
3445,2
16123,2
7451,2
4718,2
12969,2
13855,2
8201,2
15082,2
7308,2
10109,2
2266,2
4540,2
4918,2
4165,2
6777,2
5762,2
7614,2
17107,2
6042,2
266,2
6524,2
5531,2
6691,2
2191,2
3720,2
11485,2
13359,2
10566,2
16828,2
10427,2
6494,2
3880,2
14391,2
7426,2
12992,2
2601,2
8016,2
1054,2
13188,2
1333,2
4337,2
4961,2
6136,2
2561,2
6301,2
17070,2
7206,2
16507,2
16807,2
1741,2
6201,2
6694,2
16544,2
15305,2
13243,2
7405,2
647,2
7894,2
12372,2
15282,2
6651,2
10460,2
7875,2
3219,2
3976,2
13541,2
6682,2
11822,2
14681,2
13802,2
11769,2
8792,2
14623,2
14017,2
5144,2
14072,2
4645,2
11659,2
9107,2
5727,2
10851,2
4173,2
3443,2
5856,2
15920,2
1362,2
2394,2
13183,2
3043,2
15346,2
6814,2
163,2
11555,2
13099,2
11864,2
943,2
13663,2
3642,2
3652,2
15647,2
13058,2
10548,2
16017,2
3961,2
11179,2
45,2
8128,2
5670,2
5278,2
6864,2
2623,2
16558,2
15444,2
14294,2
15721,2
14512,2
16738,2
17175,2
5926,2
6398,2
14503,2
9778,2
9405,2
1569,2
3416,2
12682,2
10677,2
6263,2
4383,2
1632,2
3322,2
2319,2
9947,2
14437,2
4799,2
12670,2
15171,2
7371,2
3118,2
8957,2
4625,2
10356,2
8326,2
16243,2
8383,2
12814,2
2338,2
17165,2
714,2
12757,2
3635,2
9806,2
16098,2
10936,2
10569,2
9309,2
3238,2
3210,2
3633,2
4232,2
2472,2
14095,2
1249,2
4003,2
5086,2
15490,2
15720,2
28,2
16919,2
7521,2
4868,2
547,2
3773,2
11731,2
14323,2
4919,2
6472,2
14906,2
2218,2
6822,2
16442,2
13661,2
14934,2
1083,2
10031,2
16510,2
14706,2
15182,2
3768,2
8224,2
10284,2
7791,2
15283,2
13023,2
394,2
8131,2
2156,2
4940,2
13660,2
4024,2
6405,2
3400,2
10074,2
7065,2
12601,2
16953,2
9081,2
966,2
5524,2
1502,2
9966,2
2688,2
13215,2
11114,2
16620,2
13097,2
12534,2
9372,2
417,2
12041,2
5996,2
7904,2
7150,2
6779,2
3878,2
20,2
2196,2
14170,2
6699,2
5486,2
9461,2
3008,2
16183,2
8652,2
12972,2
10056,2
4152,2
3281,2
16126,2
3178,2
4679,2
14860,2
13068,2
7742,2
4543,2
7808,2
435,2
1428,2
12574,2
5843,2
2840,2
15719,2
13508,2
11449,2
14406,2
8477,2
9467,2
13455,2
12745,2
12654,2
3587,2
16527,2
8995,2
14390,2
7830,2
9120,2
16280,2
12254,2
11696,2
13843,2
8319,2
8186,2
616,2
15454,2
515,2
9546,2
3869,2
3089,2
10275,2
2102,2
17156,2
15448,2
5377,2
6419,2
6308,2
15866,2
15179,2
3775,2
1372,2
12397,2
12588,2
4400,2
4048,2
12621,2
6574,2
4447,2
16530,2
3745,2
14418,2
12382,2
12639,2
9649,2
6790,2
9135,2
2699,2
3829,2
15008,2
3700,2
12056,2
7751,2
16362,2
5165,2
10879,2
2599,2
5521,2
8857,2
4592,2
1784,2
5925,2
15757,2
13141,2
6176,2
3519,2
7828,2
1706,2
7576,2
10142,2
10464,2
740,2
5618,2
6079,2
3685,2
1264,2
7005,2
8252,2
15725,2
1765,2
7779,2
16739,2
11857,2
12102,2
14692,2
6103,2
6586,2
1840,2
8368,2
12189,2
10176,2
14608,2
16686,2
3789,2
2040,2
6423,2
1162,2
1302,2
2862,2
10178,2
16913,2
15638,2
15605,2
10767,2
7847,2
10949,2
1699,2
2821,2
10884,2
3955,2
8360,2
8762,2
14335,2
12825,2
3882,2
17008,2
9685,2
15812,2
2321,2
806,2
16831,2
2406,2
7959,2
4201,2
13394,2
1473,2
15104,2
8019,2
6756,2
8492,2
15018,2
13806,2
7648,2
10026,2
752,2
15731,2
12622,2
11249,2
3885,2
3949,2
387,2
14451,2
13893,2
6802,2
3343,2
15231,2
17080,2
4505,2
13076,2
16242,2
15451,2
10620,2
5248,2
2752,2
10402,2
2859,2
1337,2
13610,2
1643,2
11515,2
3457,2
14481,2
9803,2
12921,2
9158,2
16052,2
15994,2
16403,2
3796,2
4397,2
13946,2
11809,2
3243,2
13624,2
13918,2
4299,2
9465,2
1662,2
583,2
12309,2
13905,2
8140,2
1844,2
15500,2
5871,2
13396,2
10262,2
12718,2
8395,2
2491,2
11350,2
5234,2
17157,2
608,2
12158,2
1307,2
10913,2
5335,2
16090,2
11085,2
5299,2
6487,2
517,2
13261,2
4144,2
2837,2
290,2
4272,2
6022,2
4709,2
2181,2
6068,2
6852,2
7769,2
6004,2
6316,2
245,2
13861,2
927,2
7506,2
2237,2
2393,2
6105,2
7967,2
8552,2
15415,2
15753,2
12665,2
12214,2
15637,2
1897,2
12426,2
5332,2
14131,2
14484,2
16497,2
14712,2
9544,2
11572,2
13709,2
12541,2
14318,2
10615,2
15174,2
14379,2
9926,2
12643,2
1730,2
8045,2
9016,2
2560,2
12174,2
16820,2
5722,2
6840,2
259,2
420,2
7254,2
831,2
3947,2
3357,2
2567,2
2408,2
16482,2
2898,2
6718,2
15223,2
9782,2
573,2
13179,2
4285,2
3420,2
7505,2
1231,2
16900,2
8115,2
16532,2
16236,2
10698,2
12831,2
10719,2
11523,2
5590,2
2642,2
1082,2
11035,2
9379,2
14725,2
2657,2
2431,2
3208,2
9175,2
3186,2
6519,2
10517,2
16198,2
1892,2
7250,2
17015,2
12156,2
9824,2
2593,2
3615,2
6212,2
14460,2
13542,2
6291,2
15202,2
12179,2
10910,2
11522,2
16005,2
6292,2
972,2
2771,2
11243,2
12081,2
3492,2
7272,2
5919,2
8730,2
15432,2
6516,2
119,2
14066,2
14203,2
8550,2
635,2
4611,2
6612,2
10036,2
12661,2
16834,2
2975,2
14825,2
9857,2
57,2
15817,2
15802,2
12648,2
15741,2
16197,2
13191,2
16995,2
1886,2
125,2
17253,2
17303,2
8379,2
14670,2
15773,2
13449,2
12310,2
11734,2
11777,2
11256,2
9789,2
13144,2
13478,2
3684,2
2048,2
5365,2
8518,2
9055,2
12602,2
2869,2
15943,2
5591,2
2549,2
1132,2
13761,2
3140,2
17088,2
1739,2
16184,2
4298,2
15191,2
13221,2
15066,2
14369,2
2045,2
1698,2
12259,2
14033,2
14004,2
12689,2
14580,2
5049,2
6264,2
2775,2
2068,2
16327,2
7205,2
6188,2
8864,2
855,2
12849,2
7309,2
1336,2
2423,2
10392,2
7691,2
13746,2
6002,2
13915,2
16874,2
7269,2
16307,2
7511,2
3549,2
68,2
10660,2
14154,2
17257,2
8226,2
15263,2
2967,2
5628,2
10297,2
3914,2
15724,2
1854,2
13747,2
15675,2
16241,2
1381,2
10359,2
651,2
13320,2
6610,2
8099,2
2439,2
9541,2
7939,2
11981,2
15694,2
873,2
3994,2
8499,2
15759,2
11921,2
8578,2
14122,2
742,2
11328,2
6183,2
6833,2
16484,2
9817,2
8174,2
2844,2
2305,2
3510,2
1187,2
12958,2
3320,2
10353,2
11856,2
1016,2
6730,2
13850,2
6785,2
5989,2
10447,2
923,2
9518,2
16546,2
8793,2
4245,2
6678,2
4375,2
3757,2
16457,2
12400,2
14946,2
12868,2
6631,2
14599,2
2056,2
13415,2
15339,2
15374,2
13006,2
16189,2
12095,2
5139,2
622,2
15331,2
4216,2
13819,2
13506,2
16626,2
8673,2
644,2
10416,2
13674,2
13265,2
8737,2
14938,2
15530,2
10567,2
11639,2
9300,2
15698,2
818,2
13443,2
5396,2
8444,2
11447,2
12865,2
6098,2
6447,2
7554,2
13219,2
14278,2
2109,2
1095,2
12209,2
7852,2
8982,2
15034,2
15430,2
11956,2
9815,2
5275,2
1813,2
14546,2
15088,2
5371,2
14117,2
7089,2
2065,2
2395,2
6599,2
5859,2
1984,2
596,2
2404,2
16027,2
14030,2
2471,2
7454,2
12883,2
13370,2
3580,2
5995,2
3470,2
7399,2
5461,2
16221,2
13939,2
5135,2
1438,2
3692,2
219,2
6379,2
7727,2
9469,2
16965,2
8892,2
5375,2
3385,2
9113,2
11207,2
8254,2
7686,2
13818,2
4517,2
12782,2
3736,2
279,2
14586,2
1625,2
6124,2
2510,2
686,2
16956,2
15498,2
8903,2
7472,2
15734,2
4258,2
4459,2
12520,2
467,2
9584,2
1039,2
16827,2
7692,2
12719,2
330,2
3525,2
14821,2
4676,2
8296,2
13683,2
6575,2
12630,2
2133,2
4213,2
5685,2
14947,2
861,2
16354,2
14381,2
4128,2
332,2
2304,2
7313,2
12349,2
6774,2
12383,2
6677,2
14494,2
10308,2
2927,2
11707,2
7944,2
5011,2
11629,2
5081,2
6456,2
3144,2
6340,2
4267,2
8269,2
14386,2
6006,2
13741,2
12582,2
7567,2
10608,2
6141,2
9067,2
4982,2
3858,2
10085,2
16829,2
14266,2
16372,2
2369,2
13269,2
675,2
17027,2
10778,2
16390,2
13008,2
10974,2
10904,2
6644,2
11148,2
10848,2
12241,2
2629,2
14743,2
12766,2
15788,2
10818,2
15163,2
17269,2
10847,2
4762,2
347,2
15678,2
3881,2
4927,2
3611,2
8860,2
6404,2
15809,2
11671,2
15685,2
14015,2
16443,2
625,2
1523,2
3339,2
2768,2
4969,2
1745,2
7989,2
11879,2
4355,2
14945,2
2456,2
17158,2
6546,2
5634,2
15532,2
139,2
15687,2
11623,2
1593,2
3019,2
221,2
12015,2
4770,2
1131,2
14331,2
10390,2
12216,2
16271,2
6716,2
16927,2
12577,2
13393,2
14666,2
8784,2
8242,2
8485,2
16429,2
135,2
1826,2
13916,2
16944,2
12980,2
2119,2
1596,2
10993,2
6225,2
9409,2
5425,2
1827,2
14729,2
14089,2
6406,2
9365,2
3274,2
10940,2
12299,2
7436,2
9293,2
10641,2
884,2
3426,2
8185,2
9981,2
5791,2
15220,2
11656,2
7042,2
7052,2
2745,2
4711,2
268,2
12917,2
5423,2
14907,2
2842,2
17035,2
10804,2
9577,2
946,2
4229,2
14447,2
12811,2
1125,2
1398,2
15301,2
16601,2
15298,2
14267,2
16689,2
14984,2
15108,2
16335,2
14786,2
5869,2
4221,2
2895,2
2548,2
11545,2
7596,2
118,2
16345,2
8818,2
7339,2
16894,2
2926,2
4475,2
6936,2
7634,2
8804,2
3651,2
9261,2
4931,2
4453,2
12522,2
11125,2
10203,2
5626,2
7688,2
3345,2
4055,2
16788,2
10422,2
10319,2
15839,2
3544,2
12820,2
7621,2
3056,2
9143,2
4901,2
4598,2
3156,2
4652,2
10703,2
15659,2
10393,2
10202,2
892,2
2625,2
16138,2
12053,2
14800,2
12273,2
16108,2
1987,2
13489,2
7234,2
295,2
11385,2
15840,2
14499,2
9494,2
6046,2
16592,2
3278,2
3991,2
8175,2
11495,2
98,2
13353,2
2386,2
15581,2
3654,2
6607,2
269,2
5975,2
5055,2
12462,2
3845,2
7563,2
9123,2
14610,2
3249,2
1927,2
